,date,variable,value
710,2019-06-09,vegan easter egg,0
711,2019-06-16,vegan easter egg,0
712,2019-06-23,vegan easter egg,0
713,2019-06-30,vegan easter egg,0
714,2019-07-07,vegan easter egg,0
715,2019-07-14,vegan easter egg,0
716,2019-07-21,vegan easter egg,0
717,2019-07-28,vegan easter egg,0
718,2019-08-04,vegan easter egg,0
719,2019-08-11,vegan easter egg,0
720,2019-08-18,vegan easter egg,0
721,2019-08-25,vegan easter egg,0
722,2019-09-01,vegan easter egg,0
723,2019-09-08,vegan easter egg,0
724,2019-09-15,vegan easter egg,0
725,2019-09-22,vegan easter egg,0
726,2019-09-29,vegan easter egg,0
727,2019-10-06,vegan easter egg,0
728,2019-10-13,vegan easter egg,0
729,2019-10-20,vegan easter egg,0
730,2019-10-27,vegan easter egg,0
731,2019-11-03,vegan easter egg,0
732,2019-11-10,vegan easter egg,0
733,2019-11-17,vegan easter egg,3
734,2019-11-24,vegan easter egg,2
735,2019-12-01,vegan easter egg,0
736,2019-12-08,vegan easter egg,0
737,2019-12-15,vegan easter egg,0
738,2019-12-22,vegan easter egg,0
739,2019-12-29,vegan easter egg,3
740,2020-01-05,vegan easter egg,0
741,2020-01-12,vegan easter egg,5
742,2020-01-19,vegan easter egg,3
743,2020-01-26,vegan easter egg,2
744,2020-02-02,vegan easter egg,4
745,2020-02-09,vegan easter egg,5
746,2020-02-16,vegan easter egg,12
747,2020-02-23,vegan easter egg,11
748,2020-03-01,vegan easter egg,8
749,2020-03-08,vegan easter egg,15
750,2019-03-31,high protein vegan meals,17
751,2019-04-07,high protein vegan meals,26
752,2019-04-14,high protein vegan meals,18
753,2019-04-21,high protein vegan meals,41
754,2019-04-28,high protein vegan meals,34
755,2019-05-05,high protein vegan meals,23
756,2019-05-12,high protein vegan meals,17
757,2019-05-19,high protein vegan meals,17
758,2019-05-26,high protein vegan meals,34
759,2019-06-02,high protein vegan meals,22
760,2019-06-09,high protein vegan meals,17
761,2019-06-16,high protein vegan meals,29
762,2019-06-23,high protein vegan meals,34
763,2019-06-30,high protein vegan meals,17
764,2019-07-07,high protein vegan meals,17
765,2019-07-14,high protein vegan meals,17
766,2019-07-21,high protein vegan meals,26
767,2019-07-28,high protein vegan meals,26
768,2019-08-04,high protein vegan meals,34
769,2019-08-11,high protein vegan meals,17
770,2019-08-18,high protein vegan meals,17
771,2019-08-25,high protein vegan meals,17
772,2019-09-01,high protein vegan meals,28
773,2019-09-08,high protein vegan meals,16
774,2019-09-15,high protein vegan meals,25
775,2019-09-22,high protein vegan meals,21
776,2019-09-29,high protein vegan meals,16
777,2019-10-06,high protein vegan meals,16
778,2019-10-13,high protein vegan meals,32
779,2019-10-20,high protein vegan meals,69
780,2019-10-27,high protein vegan meals,100
781,2019-11-03,high protein vegan meals,56
782,2019-11-10,high protein vegan meals,41
783,2019-11-17,high protein vegan meals,56
784,2019-11-24,high protein vegan meals,54
785,2019-12-01,high protein vegan meals,31
786,2019-12-08,high protein vegan meals,31
787,2019-12-15,high protein vegan meals,16
788,2019-12-22,high protein vegan meals,35
789,2019-12-29,high protein vegan meals,59
790,2020-01-05,high protein vegan meals,79
791,2020-01-12,high protein vegan meals,83
792,2020-01-19,high protein vegan meals,61
793,2020-01-26,high protein vegan meals,55
794,2020-02-02,high protein vegan meals,35
795,2020-02-09,high protein vegan meals,34
796,2020-02-16,high protein vegan meals,29
797,2020-02-23,high protein vegan meals,38
798,2020-03-01,high protein vegan meals,29
799,2020-03-08,high protein vegan meals,38
800,2019-03-31,greggs vegan sausage roll calories,48
801,2019-04-07,greggs vegan sausage roll calories,26
802,2019-04-14,greggs vegan sausage roll calories,39
803,2019-04-21,greggs vegan sausage roll calories,26
804,2019-04-28,greggs vegan sausage roll calories,61
805,2019-05-05,greggs vegan sausage roll calories,33
806,2019-05-12,greggs vegan sausage roll calories,45
807,2019-05-19,greggs vegan sausage roll calories,41
808,2019-05-26,greggs vegan sausage roll calories,47
809,2019-06-02,greggs vegan sausage roll calories,24
810,2019-06-09,greggs vegan sausage roll calories,28
811,2019-06-16,greggs vegan sausage roll calories,40
812,2019-06-23,greggs vegan sausage roll calories,36
813,2019-06-30,greggs vegan sausage roll calories,33
814,2019-07-07,greggs vegan sausage roll calories,33
815,2019-07-14,greggs vegan sausage roll calories,33
816,2019-07-21,greggs vegan sausage roll calories,39
817,2019-07-28,greggs vegan sausage roll calories,41
818,2019-08-04,greggs vegan sausage roll calories,32
819,2019-08-11,greggs vegan sausage roll calories,32
820,2019-08-18,greggs vegan sausage roll calories,22
821,2019-08-25,greggs vegan sausage roll calories,37
822,2019-09-01,greggs vegan sausage roll calories,35
823,2019-09-08,greggs vegan sausage roll calories,39
824,2019-09-15,greggs vegan sausage roll calories,46
825,2019-09-22,greggs vegan sausage roll calories,24
826,2019-09-29,greggs vegan sausage roll calories,24
827,2019-10-06,greggs vegan sausage roll calories,20
828,2019-10-13,greggs vegan sausage roll calories,30
829,2019-10-20,greggs vegan sausage roll calories,25
830,2019-10-27,greggs vegan sausage roll calories,35
831,2019-11-03,greggs vegan sausage roll calories,23
832,2019-11-10,greggs vegan sausage roll calories,23
833,2019-11-17,greggs vegan sausage roll calories,20
834,2019-11-24,greggs vegan sausage roll calories,33
835,2019-12-01,greggs vegan sausage roll calories,29
836,2019-12-08,greggs vegan sausage roll calories,17
837,2019-12-15,greggs vegan sausage roll calories,35
838,2019-12-22,greggs vegan sausage roll calories,23
839,2019-12-29,greggs vegan sausage roll calories,61
840,2020-01-05,greggs vegan sausage roll calories,79
841,2020-01-12,greggs vegan sausage roll calories,100
842,2020-01-19,greggs vegan sausage roll calories,81
843,2020-01-26,greggs vegan sausage roll calories,64
844,2020-02-02,greggs vegan sausage roll calories,39
845,2020-02-09,greggs vegan sausage roll calories,37
846,2020-02-16,greggs vegan sausage roll calories,34
847,2020-02-23,greggs vegan sausage roll calories,40
848,2020-03-01,greggs vegan sausage roll calories,40
849,2020-03-08,greggs vegan sausage roll calories,41
850,2019-03-31,vegan lasagne recipe,22
851,2019-04-07,vegan lasagne recipe,22
852,2019-04-14,vegan lasagne recipe,0
853,2019-04-21,vegan lasagne recipe,44
854,2019-04-28,vegan lasagne recipe,43
855,2019-05-05,vegan lasagne recipe,64
856,2019-05-12,vegan lasagne recipe,22
857,2019-05-19,vegan lasagne recipe,22
858,2019-05-26,vegan lasagne recipe,32
859,2019-06-02,vegan lasagne recipe,21
860,2019-06-09,vegan lasagne recipe,21
861,2019-06-16,vegan lasagne recipe,33
862,2019-06-23,vegan lasagne recipe,22
863,2019-06-30,vegan lasagne recipe,33
864,2019-07-07,vegan lasagne recipe,21
865,2019-07-14,vegan lasagne recipe,36
866,2019-07-21,vegan lasagne recipe,22
867,2019-07-28,vegan lasagne recipe,22
868,2019-08-04,vegan lasagne recipe,43
869,2019-08-11,vegan lasagne recipe,43
870,2019-08-18,vegan lasagne recipe,37
871,2019-08-25,vegan lasagne recipe,72
872,2019-09-01,vegan lasagne recipe,21
873,2019-09-08,vegan lasagne recipe,63
874,2019-09-15,vegan lasagne recipe,53
875,2019-09-22,vegan lasagne recipe,53
876,2019-09-29,vegan lasagne recipe,54
877,2019-10-06,vegan lasagne recipe,40
878,2019-10-13,vegan lasagne recipe,33
879,2019-10-20,vegan lasagne recipe,20
880,2019-10-27,vegan lasagne recipe,30
881,2019-11-03,vegan lasagne recipe,45
882,2019-11-10,vegan lasagne recipe,59
883,2019-11-17,vegan lasagne recipe,65
884,2019-11-24,vegan lasagne recipe,37
885,2019-12-01,vegan lasagne recipe,59
886,2019-12-08,vegan lasagne recipe,20
887,2019-12-15,vegan lasagne recipe,31
888,2019-12-22,vegan lasagne recipe,45
889,2019-12-29,vegan lasagne recipe,70
890,2020-01-05,vegan lasagne recipe,100
891,2020-01-12,vegan lasagne recipe,49
892,2020-01-19,vegan lasagne recipe,77
893,2020-01-26,vegan lasagne recipe,82
894,2020-02-02,vegan lasagne recipe,76
895,2020-02-09,vegan lasagne recipe,74
896,2020-02-16,vegan lasagne recipe,74
897,2020-02-23,vegan lasagne recipe,60
898,2020-03-01,vegan lasagne recipe,30
899,2020-03-08,vegan lasagne recipe,41
900,2019-03-31,aldi vegan range,18
901,2019-04-07,aldi vegan range,0
902,2019-04-14,aldi vegan range,19
903,2019-04-21,aldi vegan range,18
904,2019-04-28,aldi vegan range,18
905,2019-05-05,aldi vegan range,18
906,2019-05-12,aldi vegan range,18
907,2019-05-19,aldi vegan range,18
908,2019-05-26,aldi vegan range,0
909,2019-06-02,aldi vegan range,17
910,2019-06-09,aldi vegan range,0
911,2019-06-16,aldi vegan range,18
912,2019-06-23,aldi vegan range,0
913,2019-06-30,aldi vegan range,18
914,2019-07-07,aldi vegan range,0
915,2019-07-14,aldi vegan range,0
916,2019-07-21,aldi vegan range,0
917,2019-07-28,aldi vegan range,0
918,2019-08-04,aldi vegan range,0
919,2019-08-11,aldi vegan range,18
920,2019-08-18,aldi vegan range,18
921,2019-08-25,aldi vegan range,0
922,2019-09-01,aldi vegan range,17
923,2019-09-08,aldi vegan range,17
924,2019-09-15,aldi vegan range,35
925,2019-09-22,aldi vegan range,16
926,2019-09-29,aldi vegan range,17
927,2019-10-06,aldi vegan range,0
928,2019-10-13,aldi vegan range,16
929,2019-10-20,aldi vegan range,17
930,2019-10-27,aldi vegan range,41
931,2019-11-03,aldi vegan range,24
932,2019-11-10,aldi vegan range,32
933,2019-11-17,aldi vegan range,32
934,2019-11-24,aldi vegan range,15
935,2019-12-01,aldi vegan range,16
936,2019-12-08,aldi vegan range,38
937,2019-12-15,aldi vegan range,34
938,2019-12-22,aldi vegan range,28
939,2019-12-29,aldi vegan range,100
940,2020-01-05,aldi vegan range,72
941,2020-01-12,aldi vegan range,61
942,2020-01-19,aldi vegan range,37
943,2020-01-26,aldi vegan range,23
944,2020-02-02,aldi vegan range,42
945,2020-02-09,aldi vegan range,15
946,2020-02-16,aldi vegan range,23
947,2020-02-23,aldi vegan range,37
948,2020-03-01,aldi vegan range,23
949,2020-03-08,aldi vegan range,23
950,2019-03-31,vegan burger,15
951,2019-04-07,vegan burger,11
952,2019-04-14,vegan burger,13
953,2019-04-21,vegan burger,12
954,2019-04-28,vegan burger,12
955,2019-05-05,vegan burger,10
956,2019-05-12,vegan burger,13
957,2019-05-19,vegan burger,13
958,2019-05-26,vegan burger,9
959,2019-06-02,vegan burger,10
960,2019-06-09,vegan burger,17
961,2019-06-16,vegan burger,31
962,2019-06-23,vegan burger,14
963,2019-06-30,vegan burger,15
964,2019-07-07,vegan burger,17
965,2019-07-14,vegan burger,13
966,2019-07-21,vegan burger,16
967,2019-07-28,vegan burger,15
968,2019-08-04,vegan burger,16
969,2019-08-11,vegan burger,15
970,2019-08-18,vegan burger,15
971,2019-08-25,vegan burger,18
972,2019-09-01,vegan burger,13
973,2019-09-08,vegan burger,12
974,2019-09-15,vegan burger,12
975,2019-09-22,vegan burger,14
976,2019-09-29,vegan burger,9
977,2019-10-06,vegan burger,12
978,2019-10-13,vegan burger,12
979,2019-10-20,vegan burger,17
980,2019-10-27,vegan burger,15
981,2019-11-03,vegan burger,15
982,2019-11-10,vegan burger,16
983,2019-11-17,vegan burger,15
984,2019-11-24,vegan burger,12
985,2019-12-01,vegan burger,13
986,2019-12-08,vegan burger,13
987,2019-12-15,vegan burger,11
988,2019-12-22,vegan burger,13
989,2019-12-29,vegan burger,97
990,2020-01-05,vegan burger,100
991,2020-01-12,vegan burger,56
992,2020-01-19,vegan burger,48
993,2020-01-26,vegan burger,51
994,2020-02-02,vegan burger,32
995,2020-02-09,vegan burger,25
996,2020-02-16,vegan burger,24
997,2020-02-23,vegan burger,19
998,2020-03-01,vegan burger,18
999,2020-03-08,vegan burger,14
1000,2019-03-31,vegan athletes,10
1001,2019-04-07,vegan athletes,21
1002,2019-04-14,vegan athletes,22
1003,2019-04-21,vegan athletes,16
1004,2019-04-28,vegan athletes,10
1005,2019-05-05,vegan athletes,20
1006,2019-05-12,vegan athletes,10
1007,2019-05-19,vegan athletes,10
1008,2019-05-26,vegan athletes,10
1009,2019-06-02,vegan athletes,29
1010,2019-06-09,vegan athletes,15
1011,2019-06-16,vegan athletes,26
1012,2019-06-23,vegan athletes,0
1013,2019-06-30,vegan athletes,15
1014,2019-07-07,vegan athletes,10
1015,2019-07-14,vegan athletes,10
1016,2019-07-21,vegan athletes,21
1017,2019-07-28,vegan athletes,10
1018,2019-08-04,vegan athletes,10
1019,2019-08-11,vegan athletes,10
1020,2019-08-18,vegan athletes,10
1021,2019-08-25,vegan athletes,10
1022,2019-09-01,vegan athletes,23
1023,2019-09-08,vegan athletes,10
1024,2019-09-15,vegan athletes,20
1025,2019-09-22,vegan athletes,23
1026,2019-09-29,vegan athletes,19
1027,2019-10-06,vegan athletes,22
1028,2019-10-13,vegan athletes,69
1029,2019-10-20,vegan athletes,100
1030,2019-10-27,vegan athletes,94
1031,2019-11-03,vegan athletes,63
1032,2019-11-10,vegan athletes,70
1033,2019-11-17,vegan athletes,67
1034,2019-11-24,vegan athletes,44
1035,2019-12-01,vegan athletes,42
1036,2019-12-08,vegan athletes,25
1037,2019-12-15,vegan athletes,22
1038,2019-12-22,vegan athletes,28
1039,2019-12-29,vegan athletes,28
1040,2020-01-05,vegan athletes,41
1041,2020-01-12,vegan athletes,49
1042,2020-01-19,vegan athletes,27
1043,2020-01-26,vegan athletes,32
1044,2020-02-02,vegan athletes,21
1045,2020-02-09,vegan athletes,35
1046,2020-02-16,vegan athletes,14
1047,2020-02-23,vegan athletes,21
1048,2020-03-01,vegan athletes,17
1049,2020-03-08,vegan athletes,19
1050,2019-03-31,vegan mayo,21
1051,2019-04-07,vegan mayo,16
1052,2019-04-14,vegan mayo,21
1053,2019-04-21,vegan mayo,19
1054,2019-04-28,vegan mayo,10
1055,2019-05-05,vegan mayo,8
1056,2019-05-12,vegan mayo,11
1057,2019-05-19,vegan mayo,8
1058,2019-05-26,vegan mayo,16
1059,2019-06-02,vegan mayo,11
1060,2019-06-09,vegan mayo,10
1061,2019-06-16,vegan mayo,13
1062,2019-06-23,vegan mayo,9
1063,2019-06-30,vegan mayo,10
1064,2019-07-07,vegan mayo,15
1065,2019-07-14,vegan mayo,10
1066,2019-07-21,vegan mayo,19
1067,2019-07-28,vegan mayo,14
1068,2019-08-04,vegan mayo,13
1069,2019-08-11,vegan mayo,13
1070,2019-08-18,vegan mayo,7
1071,2019-08-25,vegan mayo,8
1072,2019-09-01,vegan mayo,6
1073,2019-09-08,vegan mayo,11
1074,2019-09-15,vegan mayo,6
1075,2019-09-22,vegan mayo,7
1076,2019-09-29,vegan mayo,7
1077,2019-10-06,vegan mayo,8
1078,2019-10-13,vegan mayo,5
1079,2019-10-20,vegan mayo,16
1080,2019-10-27,vegan mayo,8
1081,2019-11-03,vegan mayo,13
1082,2019-11-10,vegan mayo,16
1083,2019-11-17,vegan mayo,12
1084,2019-11-24,vegan mayo,10
1085,2019-12-01,vegan mayo,9
1086,2019-12-08,vegan mayo,8
1087,2019-12-15,vegan mayo,7
1088,2019-12-22,vegan mayo,11
1089,2019-12-29,vegan mayo,27
1090,2020-01-05,vegan mayo,41
1091,2020-01-12,vegan mayo,38
1092,2020-01-19,vegan mayo,62
1093,2020-01-26,vegan mayo,100
1094,2020-02-02,vegan mayo,64
1095,2020-02-09,vegan mayo,24
1096,2020-02-16,vegan mayo,39
1097,2020-02-23,vegan mayo,27
1098,2020-03-01,vegan mayo,30
1099,2020-03-08,vegan mayo,12
1100,2019-03-31,vegan junk food bar,77
1101,2019-04-07,vegan junk food bar,38
1102,2019-04-14,vegan junk food bar,40
1103,2019-04-21,vegan junk food bar,38
1104,2019-04-28,vegan junk food bar,37
1105,2019-05-05,vegan junk food bar,56
1106,2019-05-12,vegan junk food bar,0
1107,2019-05-19,vegan junk food bar,76
1108,2019-05-26,vegan junk food bar,75
1109,2019-06-02,vegan junk food bar,0
1110,2019-06-09,vegan junk food bar,0
1111,2019-06-16,vegan junk food bar,56
1112,2019-06-23,vegan junk food bar,37
1113,2019-06-30,vegan junk food bar,0
1114,2019-07-07,vegan junk food bar,0
1115,2019-07-14,vegan junk food bar,38
1116,2019-07-21,vegan junk food bar,38
1117,2019-07-28,vegan junk food bar,38
1118,2019-08-04,vegan junk food bar,49
1119,2019-08-11,vegan junk food bar,37
1120,2019-08-18,vegan junk food bar,38
1121,2019-08-25,vegan junk food bar,0
1122,2019-09-01,vegan junk food bar,48
1123,2019-09-08,vegan junk food bar,36
1124,2019-09-15,vegan junk food bar,37
1125,2019-09-22,vegan junk food bar,0
1126,2019-09-29,vegan junk food bar,34
1127,2019-10-06,vegan junk food bar,0
1128,2019-10-13,vegan junk food bar,0
1129,2019-10-20,vegan junk food bar,35
1130,2019-10-27,vegan junk food bar,35
1131,2019-11-03,vegan junk food bar,33
1132,2019-11-10,vegan junk food bar,68
1133,2019-11-17,vegan junk food bar,67
1134,2019-11-24,vegan junk food bar,0
1135,2019-12-01,vegan junk food bar,100
1136,2019-12-08,vegan junk food bar,34
1137,2019-12-15,vegan junk food bar,35
1138,2019-12-22,vegan junk food bar,77
1139,2019-12-29,vegan junk food bar,70
1140,2020-01-05,vegan junk food bar,32
1141,2020-01-12,vegan junk food bar,64
1142,2020-01-19,vegan junk food bar,66
1143,2020-01-26,vegan junk food bar,54
1144,2020-02-02,vegan junk food bar,33
1145,2020-02-09,vegan junk food bar,64
1146,2020-02-16,vegan junk food bar,43
1147,2020-02-23,vegan junk food bar,0
1148,2020-03-01,vegan junk food bar,31
1149,2020-03-08,vegan junk food bar,0
1150,2019-03-31,vegan burrito,17
1151,2019-04-07,vegan burrito,12
1152,2019-04-14,vegan burrito,20
1153,2019-04-21,vegan burrito,25
1154,2019-04-28,vegan burrito,23
1155,2019-05-05,vegan burrito,19
1156,2019-05-12,vegan burrito,14
1157,2019-05-19,vegan burrito,19
1158,2019-05-26,vegan burrito,9
1159,2019-06-02,vegan burrito,25
1160,2019-06-09,vegan burrito,14
1161,2019-06-16,vegan burrito,14
1162,2019-06-23,vegan burrito,26
1163,2019-06-30,vegan burrito,19
1164,2019-07-07,vegan burrito,23
1165,2019-07-14,vegan burrito,17
1166,2019-07-21,vegan burrito,17
1167,2019-07-28,vegan burrito,17
1168,2019-08-04,vegan burrito,16
1169,2019-08-11,vegan burrito,16
1170,2019-08-18,vegan burrito,10
1171,2019-08-25,vegan burrito,32
1172,2019-09-01,vegan burrito,23
1173,2019-09-08,vegan burrito,20
1174,2019-09-15,vegan burrito,14
1175,2019-09-22,vegan burrito,26
1176,2019-09-29,vegan burrito,16
1177,2019-10-06,vegan burrito,17
1178,2019-10-13,vegan burrito,24
1179,2019-10-20,vegan burrito,98
1180,2019-10-27,vegan burrito,100
1181,2019-11-03,vegan burrito,98
1182,2019-11-10,vegan burrito,94
1183,2019-11-17,vegan burrito,68
1184,2019-11-24,vegan burrito,73
1185,2019-12-01,vegan burrito,32
1186,2019-12-08,vegan burrito,37
1187,2019-12-15,vegan burrito,31
1188,2019-12-22,vegan burrito,51
1189,2019-12-29,vegan burrito,68
1190,2020-01-05,vegan burrito,88
1191,2020-01-12,vegan burrito,72
1192,2020-01-19,vegan burrito,71
1193,2020-01-26,vegan burrito,37
1194,2020-02-02,vegan burrito,27
1195,2020-02-09,vegan burrito,26
1196,2020-02-16,vegan burrito,44
1197,2020-02-23,vegan burrito,43
1198,2020-03-01,vegan burrito,24
1199,2020-03-08,vegan burrito,20
1200,2019-03-31,vegan tuna,11
1201,2019-04-07,vegan tuna,16
1202,2019-04-14,vegan tuna,26
1203,2019-04-21,vegan tuna,14
1204,2019-04-28,vegan tuna,28
1205,2019-05-05,vegan tuna,10
1206,2019-05-12,vegan tuna,11
1207,2019-05-19,vegan tuna,35
1208,2019-05-26,vegan tuna,15
1209,2019-06-02,vegan tuna,16
1210,2019-06-09,vegan tuna,12
1211,2019-06-16,vegan tuna,14
1212,2019-06-23,vegan tuna,28
1213,2019-06-30,vegan tuna,14
1214,2019-07-07,vegan tuna,10
1215,2019-07-14,vegan tuna,14
1216,2019-07-21,vegan tuna,23
1217,2019-07-28,vegan tuna,16
1218,2019-08-04,vegan tuna,15
1219,2019-08-11,vegan tuna,15
1220,2019-08-18,vegan tuna,14
1221,2019-08-25,vegan tuna,14
1222,2019-09-01,vegan tuna,15
1223,2019-09-08,vegan tuna,8
1224,2019-09-15,vegan tuna,13
1225,2019-09-22,vegan tuna,9
1226,2019-09-29,vegan tuna,12
1227,2019-10-06,vegan tuna,7
1228,2019-10-13,vegan tuna,13
1229,2019-10-20,vegan tuna,17
1230,2019-10-27,vegan tuna,10
1231,2019-11-03,vegan tuna,5
1232,2019-11-10,vegan tuna,9
1233,2019-11-17,vegan tuna,14
1234,2019-11-24,vegan tuna,9
1235,2019-12-01,vegan tuna,19
1236,2019-12-08,vegan tuna,8
1237,2019-12-15,vegan tuna,10
1238,2019-12-22,vegan tuna,16
1239,2019-12-29,vegan tuna,61
1240,2020-01-05,vegan tuna,58
1241,2020-01-12,vegan tuna,95
1242,2020-01-19,vegan tuna,100
1243,2020-01-26,vegan tuna,45
1244,2020-02-02,vegan tuna,26
1245,2020-02-09,vegan tuna,23
1246,2020-02-16,vegan tuna,19
1247,2020-02-23,vegan tuna,16
1248,2020-03-01,vegan tuna,20
1249,2020-03-08,vegan tuna,13
