,date,variable,value
591,2020-01-12,aroush cafe,42
592,2020-01-19,aroush cafe,0
593,2020-01-26,aroush cafe,43
594,2020-02-02,aroush cafe,44
595,2020-02-09,aroush cafe,0
596,2020-02-16,aroush cafe,0
597,2020-02-23,aroush cafe,41
598,2020-03-01,aroush cafe,0
599,2020-03-08,aroush cafe,47
600,2019-03-31,wild food cafe islington,51
601,2019-04-07,wild food cafe islington,67
602,2019-04-14,wild food cafe islington,35
603,2019-04-21,wild food cafe islington,34
604,2019-04-28,wild food cafe islington,65
605,2019-05-05,wild food cafe islington,55
606,2019-05-12,wild food cafe islington,34
607,2019-05-19,wild food cafe islington,33
608,2019-05-26,wild food cafe islington,43
609,2019-06-02,wild food cafe islington,47
610,2019-06-09,wild food cafe islington,32
611,2019-06-16,wild food cafe islington,0
612,2019-06-23,wild food cafe islington,33
613,2019-06-30,wild food cafe islington,0
614,2019-07-07,wild food cafe islington,49
615,2019-07-14,wild food cafe islington,44
616,2019-07-21,wild food cafe islington,100
617,2019-07-28,wild food cafe islington,34
618,2019-08-04,wild food cafe islington,82
619,2019-08-11,wild food cafe islington,32
620,2019-08-18,wild food cafe islington,0
621,2019-08-25,wild food cafe islington,0
622,2019-09-01,wild food cafe islington,32
623,2019-09-08,wild food cafe islington,64
624,2019-09-15,wild food cafe islington,48
625,2019-09-22,wild food cafe islington,46
626,2019-09-29,wild food cafe islington,31
627,2019-10-06,wild food cafe islington,30
628,2019-10-13,wild food cafe islington,46
629,2019-10-20,wild food cafe islington,61
630,2019-10-27,wild food cafe islington,0
631,2019-11-03,wild food cafe islington,29
632,2019-11-10,wild food cafe islington,30
633,2019-11-17,wild food cafe islington,0
634,2019-11-24,wild food cafe islington,28
635,2019-12-01,wild food cafe islington,0
636,2019-12-08,wild food cafe islington,60
637,2019-12-15,wild food cafe islington,32
638,2019-12-22,wild food cafe islington,0
639,2019-12-29,wild food cafe islington,0
640,2020-01-05,wild food cafe islington,28
641,2020-01-12,wild food cafe islington,28
642,2020-01-19,wild food cafe islington,29
643,2020-01-26,wild food cafe islington,38
644,2020-02-02,wild food cafe islington,58
645,2020-02-09,wild food cafe islington,28
646,2020-02-16,wild food cafe islington,56
647,2020-02-23,wild food cafe islington,55
648,2020-03-01,wild food cafe islington,27
649,2020-03-08,wild food cafe islington,0
650,2019-03-31,cafe rouge afternoon tea,45
651,2019-04-07,cafe rouge afternoon tea,57
652,2019-04-14,cafe rouge afternoon tea,19
